18 56 45 +57 48 54 48 Draco
19 00 43 +55 39 30 49 Draco
18 46 22 +75 26 02 50 Draco
19 04 55 +53 23 48 51 Draco
18 54 24 +71 17 50 52 Draco
19 11 41 +56 51 33 53 Draco
19 13 55 +57 42 18 54 Draco
19 09 46 +65 58 43 55 Draco
19 12 33 +67 39 42 57 Draco
19 20 40 +65 42 53 58 Draco
19 09 10 +76 33 38 59 Draco
19 15 33 +73 21 20 60 Draco
19 32 22 +69 39 40 61 Draco
19 48 10 +70 16 04 63 Draco
20 01 29 +64 49 16 64 Draco
20 02 20 +64 38 04 65 Draco
20 05 33 +61 59 44 66 Draco
20 02 49 +67 52 25 67 Draco
20 11 35 +62 04 43 68 Draco
19 59 37 +76 28 53 69 Draco
20 19 37 +62 15 27 71 Draco
20 31 30 +74 57 17 73 Draco
20 29 29 +81 05 29 74 Draco
20 28 15 +81 25 22 75 Draco
20 42 35 +82 31 52 76 Draco
20 59 04 +04 17 37 1 Equuleus
21 04 35 +05 30 10 3 Equuleus
21 05 27 +05 57 30 4 Equuleus
21 10 21 +10 07 54 5 Equuleus
21 10 31 +10 02 56 6 Equuleus
21 14 29 +10 00 25 7 Equuleus
21 15 49 +05 14 52 8 Equuleus
21 21 05 +07 21 16 9 Equuleus
21 22 54 +06 48 40 10 Equuleus
02 45 06 -18 34 21 1 Eridanus
02 51 02 -21 00 15 2 Eridanus
02 56 26 -08 53 53 3 Eridanus
02 57 24 -23 51 43 4 Eridanus
02 59 41 -02 27 54 5 Eridanus
02 58 06 -23 36 22 6 Eridanus
03 00 51 -02 52 43 7 Eridanus
03 01 10 -07 39 46 8 Eridanus
03 02 42 -07 41 07 9 Eridanus
03 04 16 -07 36 02 10 Eridanus
03 02 24 -23 37 28 11 Eridanus
03 15 50 -08 49 11 13 Eridanus
03 16 36 -09 09 15 14 Eridanus
03 18 22 -22 30 41 15 Eridanus
03 19 31 -21 45 28 16 Eridanus
03 30 37 -05 04 31 17 Eridanus
03 32 56 -09 27 30 18 Eridanus
03 33 47 -21 37 58 19 Eridanus
03 36 17 -17 28 01 20 Eridanus
03 39 01 -05 37 34 21 Eridanus
03 40 38 -05 12 38 22 Eridanus
03 43 15 -09 45 48 23 Eridanus
03 44 31 -01 09 47 24 Eridanus
03 44 57 -00 17 48 25 Eridanus
03 46 09 -12 06 06 26 Eridanus
03 46 51 -23 14 59 27 Eridanus
03 47 40 -23 52 29 28 Eridanus
03 52 42 -05 21 41 30 Eridanus
03 54 18 -02 57 17 32 Eridanus
03 54 17 -02 57 10 32 Eridanus
03 53 43 -24 36 45 33 Eridanus
03 58 02 -13 30 31 34 Eridanus
04 01 32 -01 32 58 35 Eridanus
03 59 56 -24 00 59 36 Eridanus
04 10 23 -06 55 26 37 Eridanus
04 11 52 -06 50 14 38 Eridanus
04 14 24 -10 15 22 39 Eridanus
04 15 16 -07 39 10 40 Eridanus
04 17 54 -33 47 54 41 Eridanus
04 23 41 -03 44 44 42 Eridanus
04 24 02 -34 01 01 43 Eridanus
04 31 53 -00 02 37 45 Eridanus
04 33 55 -06 44 20 46 Eridanus
04 34 12 -08 13 53 47 Eridanus
04 36 19 -03 21 09 48 Eridanus
04 33 31 -29 46 00 50 Eridanus
04 37 36 -02 28 24 51 Eridanus
04 35 33 -30 33 44 52 Eridanus
04 38 11 -14 18 14 53 Eridanus
04 40 27 -19 40 18 54 Eridanus
04 43 35 -08 47 37 55 Eridanus
04 43 35 -08 47 46 55 Eridanus
04 44 05 -08 30 12 56 Eridanus
04 45 30 -03 15 17 57 Eridanus
04 47 36 -16 56 04 58 Eridanus
04 48 33 -16 19 46 59 Eridanus
04 50 12 -16 13 02 60 Eridanus
04 52 54 -05 27 10 61 Eridanus
04 56 24 -05 10 17 62 Eridanus
04 59 50 -10 15 48 63 Eridanus
04 59 56 -12 32 15 64 Eridanus
05 01 26 -07 10 26 65 Eridanus
05 06 46 -04 39 18 66 Eridanus
05 07 51 -05 05 11 67 Eridanus
05 08 44 -04 27 22 68 Eridanus
05 09 09 -08 45 15 69 Eridanus
06 04 07 +23 15 48 1 Gemini
06 09 44 +23 06 48 3 Gemini
06 11 32 +24 25 13 5 Gemini
06 12 19 +22 54 31 6 Gemini
06 14 53 +22 30 24 7 Gemini
06 16 19 +23 58 12 8 Gemini
06 16 59 +23 44 28 9 Gemini
06 22 58 +22 30 49 13 Gemini
06 27 57 +20 29 46 16 Gemini
06 28 58 +20 12 44 18 Gemini
06 31 37 +15 54 12 19 Gemini
06 37 43 +16 23 58 24 Gemini
06 41 21 +28 11 47 25 Gemini
06 42 24 +17 38 44 26 Gemini
06 43 56 +25 07 52 27 Gemini
06 44 46 +28 58 16 28 Gemini
06 43 59 +13 13 40 30 Gemini
06 45 17 +12 53 44 31 Gemini
06 45 54 +12 41 37 32 Gemini
06 49 50 +16 12 10 33 Gemini
06 52 47 +33 57 40 34 Gemini
06 50 26 +13 24 48 35 Gemini
06 51 33 +21 45 40 36 Gemini
06 55 19 +25 22 32 37 Gemini
06 54 39 +13 10 40 38 Gemini
06 58 47 +26 04 53 39 Gemini
06 59 28 +25 54 51 40 Gemini
07 00 16 +16 04 44 41 Gemini
07 02 25 +24 12 55 42 Gemini
07 04 07 +20 34 13 43 Gemini
07 05 18 +22 38 14 44 Gemini
07 08 22 +15 55 52 45 Gemini
07 11 08 +30 14 43 46 Gemini
07 11 23 +26 51 24 47 Gemini
07 12 26 +24 07 42 48 Gemini
07 13 22 +16 09 32 51 Gemini
07 14 42 +24 53 06 52 Gemini
07 15 57 +27 53 51 53 Gemini
07 18 06 +16 32 26 54 Gemini
07 20 07 +21 58 56 55 Gemini
07 21 57 +20 26 37 56 Gemini
07 23 29 +25 03 02 57 Gemini
07 23 28 +22 56 43 58 Gemini
07 24 33 +27 38 17 59 Gemini
07 25 44 +27 47 53 60 Gemini
07 26 56 +20 15 26 61 Gemini
07 29 07 +31 47 04 62 Gemini
07 27 44 +21 26 43 63 Gemini
07 29 20 +28 07 05 64 Gemini
07 29 49 +27 54 58 65 Gemini
07 34 36 +31 53 18 66 Gemini
07 34 36 +31 53 19 66 Gemini
07 33 37 +15 49 36 68 Gemini
07 35 55 +26 53 45 69 Gemini
07 38 33 +35 02 55 70 Gemini
07 39 10 +34 35 03 71 Gemini
07 39 29 +17 40 29 74 Gemini
07 43 19 +28 53 01 75 Gemini
07 44 07 +25 47 03 76 Gemini
07 44 27 +24 23 53 77 Gemini
07 45 19 +28 01 35 78 Gemini
07 45 09 +20 19 00 79 Gemini
07 47 30 +33 24 56 80 Gemini
07 46 07 +18 30 36 81 Gemini
07 48 34 +23 08 28 82 Gemini
07 53 30 +26 45 57 83 Gemini
07 55 40 +19 53 03 85 Gemini
15 52 41 +42 27 06 1 Hercules
15 54 38 +43 08 19 2 Hercules
15 55 31 +42 33 58 4 Hercules
16 01 14 +17 49 06 5 Hercules
16 02 48 +46 02 12 6 Hercules
16 08 05 +17 02 49 7 Hercules
16 08 05 +17 03 16 7 Hercules
16 08 47 +17 12 21 8 Hercules
16 13 15 +05 01 16 9 Hercules
16 11 38 +23 29 41 10 Hercules
16 08 46 +44 56 06 11 Hercules
16 15 29 +18 48 30 16 Hercules
16 21 55 +19 09 11 20 Hercules
16 24 11 +06 56 53 21 Hercules
16 19 44 +46 18 48 22 Hercules
16 25 25 +14 02 00 24 Hercules
16 25 24 +37 23 38 25 Hercules
16 30 13 +21 29 23 27 Hercules
16 32 36 +05 31 16 28 Hercules
16 32 36 +11 29 17 29 Hercules
16 28 39 +41 52 54 30 Hercules
16 30 06 +48 57 39 34 Hercules
16 34 06 +42 26 13 35 Hercules
16 40 35 +04 12 26 36 Hercules
16 40 39 +04 13 11 37 Hercules
16 41 37 +26 55 01 39 Hercules
16 41 17 +31 36 11 40 Hercules
16 38 45 +48 55 42 42 Hercules
16 45 50 +08 34 57 43 Hercules
16 42 54 +38 55 20 44 Hercules
16 47 46 +05 14 48 45 Hercules
16 50 19 +07 14 52 47 Hercules
16 52 05 +14 58 27 49 Hercules
16 50 39 +29 48 24 50 Hercules
16 51 45 +24 39 23 51 Hercules
16 49 14 +45 59 00 52 Hercules
16 52 58 +31 42 06 53 Hercules
16 55 22 +18 26 00 54 Hercules
16 55 02 +25 43 50 56 Hercules
16 57 31 +25 21 10 57 Hercules
17 00 17 +30 55 35 58 Hercules
17 01 36 +33 34 06 59 Hercules
17 05 23 +12 44 27 60 Hercules
17 03 30 +35 24 51 61 Hercules
17 11 03 +24 14 16 63 Hercules
17 14 39 +14 23 24 64 Hercules
17 14 39 +14 23 25 64 Hercules
17 15 02 +24 50 20 65 Hercules
17 15 03 +36 48 32 67 Hercules
17 17 20 +33 05 59 68 Hercules
17 17 40 +37 17 30 69 Hercules
17 20 54 +24 29 58 70 Hercules
17 20 40 +32 28 04 72 Hercules
17 24 07 +22 57 37 73 Hercules
17 20 21 +46 14 27 74 Hercules
17 23 41 +37 08 45 75 Hercules
17 23 41 +37 08 48 75 Hercules
17 30 44 +26 06 38 76 Hercules
17 26 44 +48 15 36 77 Hercules
17 31 50 +28 24 27 78 Hercules
17 37 31 +24 18 36 79 Hercules
17 36 38 +48 35 08 82 Hercules
17 42 28 +24 33 51 83 Hercules
17 43 22 +24 19 40 84 Hercules
17 39 28 +46 00 23 85 Hercules
17 46 28 +27 43 14 86 Hercules
17 48 49 +25 37 22 87 Hercules
17 50 03 +48 23 39 88 Hercules
17 55 25 +26 03 00 89 Hercules
17 53 18 +40 00 29 90 Hercules
17 56 15 +37 15 02 91 Hercules
17 57 46 +29 14 52 92 Hercules
18 00 03 +16 45 03 93 Hercules
17 58 30 +30 11 22 94 Hercules
18 01 30 +21 35 43 95 Hercules
18 01 30 +21 35 44 95 Hercules
18 02 23 +20 50 01 96 Hercules
18 02 30 +22 55 23 97 Hercules
18 06 02 +22 13 08 98 Hercules
18 07 02 +30 33 43 99 Hercules
18 07 50 +26 06 04 100 Hercules
18 07 50 +26 05 50 100 Hercules
18 08 53 +20 02 43 101 Hercules
18 08 46 +20 48 52 102 Hercules
18 07 33 +28 45 45 103 Hercules
18 11 54 +31 24 19 104 Hercules
18 19 11 +24 26 46 105 Hercules
18 20 18 +21 57 41 106 Hercules
18 21 01 +28 52 12 107 Hercules
18 20 57 +29 51 32 108 Hercules
18 23 42 +21 46 11 109 Hercules
18 45 40 +20 32 47 110 Hercules
18 47 01 +18 10 52 111 Hercules
18 52 16 +21 25 31 112 Hercules
18 54 45 +22 38 42 113 Hercules
08 24 35 -03 45 04 1 Hydra
08 26 27 -03 59 15 2 Hydra
08 35 28 -07 58 56 3 Hydra
08 37 39 +05 42 13 4 Hydra
08 38 45 +03 20 29 5 Hydra
08 40 02 -12 28 30 6 Hydra
08 43 14 +03 23 56 7 Hydra
08 41 43 -15 56 36 9 Hydra
08 45 01 +05 40 50 10 Hydra
08 46 47 +06 25 08 11 Hydra
08 46 23 -13 32 52 12 Hydra
08 48 26 +05 50 16 13 Hydra
08 49 22 -03 26 34 14 Hydra
08 51 35 -07 10 38 15 Hydra
08 55 24 +05 56 45 16 Hydra
08 55 30 -07 58 12 17 Hydra
08 55 30 -07 58 15 17 Hydra
09 05 58 +05 05 32 18 Hydra
09 08 42 -08 35 21 19 Hydra
09 09 36 -08 47 16 20 Hydra
09 12 26 -07 06 35 21 Hydra
09 14 22 +02 18 51 22 Hydra
09 16 42 -06 21 11 23 Hydra
09 16 41 -08 44 41 24 Hydra
09 19 46 -11 58 30 26 Hydra
09 20 29 -09 33 21 27 Hydra
09 25 24 -05 07 03 28 Hydra
09 27 15 -09 13 25 29 Hydra
09 27 35 -08 39 31 30 Hydra
09 29 09 -02 46 08 31 Hydra
09 31 59 -01 11 06 32 Hydra
09 34 33 -05 54 54 33 Hydra
09 37 52 -09 25 28 34 Hydra
09 39 51 -01 08 34 35 Hydra
09 39 47 -10 34 13 37 Hydra
09 40 18 -14 19 56 38 Hydra
09 51 29 -14 50 48 39 Hydra
10 05 08 -13 03 53 40 Hydra
10 10 35 -12 21 15 41 Hydra
10 26 05 -16 50 11 42 Hydra
10 34 01 -23 44 43 44 Hydra
13 09 03 -23 07 05 45 Hydra
13 18 55 -23 10 18 46 Hydra
13 58 31 -24 58 20 47 Hydra
14 00 00 -25 00 37 48 Hydra
14 06 22 -26 40 57 49 Hydra
14 12 46 -27 15 40 50 Hydra
14 23 06 -27 45 14 51 Hydra
14 28 10 -29 29 30 52 Hydra
14 46 00 -25 26 35 54 Hydra
14 47 23 -25 37 28 55 Hydra
14 47 45 -26 05 16 56 Hydra
14 47 58 -26 38 47 57 Hydra
14 50 17 -27 57 37 58 Hydra
14 58 39 -27 39 26 59 Hydra
15 02 06 -28 03 38 60 Hydra
22 15 58 +37 44 56 1 Lacerta
22 21 02 +46 32 12 2 Lacerta
22 23 34 +52 13 44 3 Lacerta
22 24 31 +49 28 35 4 Lacerta
22 29 32 +47 42 25 5 Lacerta
22 30 29 +43 07 24 6 Lacerta
22 31 18 +50 16 57 7 Lacerta
22 35 52 +39 38 03 8 Lacerta
22 37 22 +51 32 43 9 Lacerta
22 39 16 +39 03 01 10 Lacerta
22 40 31 +44 16 35 11 Lacerta
22 41 29 +40 13 32 12 Lacerta
22 44 06 +41 49 09 13 Lacerta
22 50 22 +41 57 13 14 Lacerta
22 52 02 +43 18 45 15 Lacerta
22 56 24 +41 36 14 16 Lacerta
09 24 39 +26 10 56 1 Leo
09 28 28 +09 03 24 2 Leo
09 28 29 +08 11 18 3 Leo
09 31 43 +22 58 05 4 Leo
09 31 57 +11 17 59 5 Leo
09 31 58 +09 42 57 6 Leo
09 35 53 +14 22 47 7 Leo
09 37 03 +16 26 16 8 Leo
09 37 13 +06 50 09 10 Leo
09 41 39 +25 54 46 13 Leo
09 41 09 +09 53 32 14 Leo
09 43 33 +29 58 28 15 Leo
09 43 44 +14 01 18 16 Leo
09 45 51 +23 46 27 17 Leo
09 46 23 +11 48 36 18 Leo
09 47 26 +11 34 06 19 Leo
09 49 50 +21 10 47 20 Leo
09 51 53 +24 23 43 22 Leo
09 51 02 +13 03 58 23 Leo
09 52 46 +26 00 25 24 Leo
09 58 13 +12 26 41 27 Leo
10 00 13 +08 02 39 29 Leo
10 07 20 +16 45 46 30 Leo
10 07 54 +09 59 52 31 Leo
10 08 22 +11 58 02 32 Leo
10 11 38 +13 21 18 34 Leo
10 16 32 +23 30 11 35 Leo
10 16 41 +23 25 02 36 Leo
10 16 41 +13 43 42 37 Leo
10 17 15 +23 06 22 39 Leo
10 19 44 +19 28 15 40 Leo
10 19 59 +19 50 26 41 Leo
10 19 58 +19 50 30 41 Leo
10 21 50 +14 58 32 42 Leo
10 23 00 +06 32 33 43 Leo
10 25 15 +08 47 05 44 Leo
10 27 39 +09 45 45 45 Leo
10 32 12 +14 08 14 46 Leo
10 32 49 +09 18 24 47 Leo
10 34 48 +06 57 13 48 Leo
10 35 02 +08 39 01 49 Leo
10 46 25 +18 53 29 51 Leo
10 46 25 +14 11 41 52 Leo
10 49 15 +10 32 44 53 Leo
10 55 37 +24 44 59 54 Leo
10 55 37 +24 44 56 54 Leo
10 55 42 +00 44 13 55 Leo
10 56 02 +06 11 07 56 Leo
11 00 34 +03 37 03 58 Leo
11 00 45 +06 06 05 59 Leo
11 02 20 +20 10 47 60 Leo
11 01 50 -02 29 05 61 Leo
11 03 37 -00 00 03 62 Leo
11 05 01 +07 20 10 63 Leo
11 07 40 +23 19 25 64 Leo
11 06 54 +01 57 20 65 Leo
11 08 49 +24 39 30 67 Leo
11 14 07 +20 31 25 68 Leo
11 13 46 -00 04 11 69 Leo
11 14 14 +15 25 46 70 Leo
11 15 12 +23 05 44 72 Leo
11 15 52 +13 18 27 73 Leo
11 16 40 -03 39 06 74 Leo
11 17 17 +02 00 39 75 Leo
11 18 55 +01 39 02 76 Leo
11 21 08 +06 01 46 77 Leo
11 23 56 +10 31 45 78 Leo
11 24 02 +01 24 28 79 Leo
11 25 50 +03 51 36 80 Leo
11 25 36 +16 27 23 81 Leo
11 26 45 +03 00 47 83 Leo
11 27 56 +02 51 22 84 Leo
11 29 42 +15 24 48 85 Leo
11 30 29 +18 24 35 86 Leo
11 30 19 -03 00 13 87 Leo
11 31 45 +14 21 52 88 Leo
11 34 22 +03 03 36 89 Leo
11 34 43 +16 47 49 90 Leo
11 36 57 -00 49 26 91 Leo
11 40 47 +21 21 10 92 Leo
11 47 59 +20 13 08 93 Leo
11 49 04 +14 34 19 94 Leo
11 55 41 +15 38 48 95 Leo
09 30 43 +33 39 20 7 Leo Minor
09 31 32 +35 06 11 8 Leo Minor
09 33 30 +36 29 14 9 Leo Minor
09 34 13 +36 23 51 10 Leo Minor
09 35 40 +35 48 37 11 Leo Minor
09 42 43 +35 05 36 13 Leo Minor
09 57 41 +41 03 20 19 Leo Minor
10 01 01 +31 55 25 20 Leo Minor
10 07 26 +35 14 41 21 Leo Minor
10 15 06 +31 28 05 22 Leo Minor
10 16 14 +29 18 38 23 Leo Minor
10 16 28 +28 40 57 24 Leo Minor
10 23 06 +33 54 29 27 Leo Minor
10 24 09 +33 43 07 28 Leo Minor
10 25 55 +33 47 46 30 Leo Minor
10 27 53 +36 42 26 31 Leo Minor
10 30 06 +38 55 31 32 Leo Minor
10 31 51 +32 22 46 33 Leo Minor
10 33 31 +34 59 19 34 Leo Minor
10 36 21 +36 19 37 35 Leo Minor
10 38 43 +31 58 34 37 Leo Minor
10 39 08 +37 54 36 38 Leo Minor
10 43 02 +26 19 32 40 Leo Minor
10 43 25 +23 11 18 41 Leo Minor
10 45 52 +30 40 56 42 Leo Minor
10 48 57 +29 24 57 43 Leo Minor
10 49 54 +27 58 26 44 Leo Minor
10 53 19 +34 12 54 46 Leo Minor
10 54 42 +25 29 27 48 Leo Minor
10 56 34 +25 30 00 50 Leo Minor
05 02 45 -22 47 42 1 Lepus
05 05 28 -22 22 16 2 Lepus
05 12 18 -11 52 09 3 Lepus
05 13 14 -12 56 29 4 Lepus
05 12 56 -16 12 20 5 Lepus
05 19 35 -13 10 35 6 Lepus
05 19 59 -12 18 56 7 Lepus
05 23 30 -13 55 38 8 Lepus
05 28 15 -20 45 34 9 Lepus
05 31 08 -20 51 48 10 Lepus
05 32 44 -17 49 20 11 Lepus
05 42 14 -22 22 25 12 Lepus
05 44 28 -22 26 54 13 Lepus
05 46 57 -14 49 19 14 Lepus
05 51 19 -20 52 45 15 Lepus
05 56 24 -14 10 03 16 Lepus
06 04 59 -16 29 04 17 Lepus
06 06 09 -14 56 07 18 Lepus
06 07 42 -19 09 57 19 Lepus
14 23 26 -11 42 51 2 Libra
14 43 14 -24 59 51 4 Libra
14 45 58 -15 27 35 5 Libra
14 49 19 -14 08 56 7 Libra
14 50 41 -15 59 50 8 Libra
14 50 53 -16 02 30 9 Libra
14 51 01 -02 17 57 11 Libra
14 54 20 -24 38 32 12 Libra
14 54 23 -11 53 55 13 Libra
14 56 46 -11 24 35 15 Libra
14 57 11 -04 20 47 16 Libra
14 58 13 -11 09 18 17 Libra
14 58 54 -11 08 39 18 Libra
15 00 58 -08 31 09 19 Libra
15 04 04 -25 16 55 20 Libra
15 06 38 -16 15 25 21 Libra
15 13 29 -25 18 34 23 Libra
15 12 13 -19 47 30 24 Libra
15 13 19 -19 38 51 25 Libra
15 14 34 -17 46 07 26 Libra
15 17 00 -09 22 59 27 Libra
15 20 54 -18 09 31 28 Libra
15 21 01 -15 32 54 29 Libra
15 24 12 -10 19 20 31 Libra
15 28 15 -16 42 59 32 Libra
15 30 40 -16 36 34 34 Libra
15 32 55 -16 51 10 35 Libra
15 34 37 -28 02 49 36 Libra
15 34 11 -10 03 53 37 Libra
15 35 32 -14 47 22 38 Libra
15 37 02 -28 08 07 39 Libra
15 38 39 -29 46 40 40 Libra
15 38 55 -19 18 07 41 Libra
15 40 17 -23 49 05 42 Libra
15 41 57 -19 40 44 43 Libra
15 44 04 -15 40 22 44 Libra
15 53 20 -20 10 02 45 Libra
15 53 50 -16 43 46 46 Libra
15 55 00 -19 22 59 47 Libra
15 58 11 -14 16 46 48 Libra
16 00 20 -16 32 00 49 Libra
16 00 48 -08 24 41 50 Libra
15 14 37 -31 31 09 1 Lupus
15 17 50 -30 08 56 2 Lupus
15 39 46 -34 24 44 3 Lupus
15 42 41 -34 42 39 4 Lupus
15 50 58 -33 37 38 5 Lupus
06 17 55 +61 30 55 1 Lynx
06 19 37 +59 00 39 2 Lynx
06 22 04 +59 22 20 4 Lynx
06 26 49 +58 25 02 5 Lynx
06 30 47 +58 09 47 6 Lynx
06 34 33 +55 21 11 7 Lynx
06 37 42 +61 28 53 8 Lynx
06 37 39 +56 51 28 11 Lynx
06 46 14 +59 26 30 12 Lynx
06 46 50 +57 10 10 13 Lynx
06 53 05 +59 26 55 14 Lynx
06 57 17 +58 25 21 15 Lynx
06 57 37 +45 05 39 16 Lynx
07 15 55 +59 38 15 18 Lynx
07 22 52 +55 16 54 19 Lynx
07 22 51 +55 17 05 19 Lynx
07 26 43 +49 12 41 21 Lynx
07 29 56 +49 40 21 22 Lynx
07 40 50 +57 04 58 23 Lynx
07 43 00 +58 42 37 24 Lynx
07 54 29 +47 23 10 25 Lynx
07 54 43 +47 33 53 26 Lynx
08 08 27 +51 30 24 27 Lynx
08 07 10 +43 15 37 28 Lynx
08 17 50 +59 34 16 29 Lynx
08 20 26 +57 44 36 30 Lynx
08 22 50 +43 11 18 31 Lynx
08 33 22 +36 26 11 32 Lynx
08 34 44 +36 25 10 33 Lynx
08 41 01 +45 50 02 34 Lynx
08 51 57 +43 43 36 35 Lynx
09 13 48 +43 13 04 36 Lynx
09 18 51 +36 48 10 38 Lynx
09 21 03 +34 23 33 40 Lynx
09 38 22 +40 14 23 42 Lynx
09 42 00 +39 45 28 43 Lynx
18 19 52 +36 03 52 1 Lyra
18 24 14 +39 30 26 2 Lyra
18 36 56 +38 47 01 3 Lyra
18 44 20 +39 40 16 4 Lyra
18 44 20 +39 40 12 4 Lyra
18 44 23 +39 36 46 5 Lyra
18 44 23 +39 36 47 5 Lyra
18 44 46 +37 36 17 6 Lyra
18 44 48 +37 35 39 7 Lyra
18 49 46 +32 48 46 8 Lyra
18 49 53 +32 33 03 9 Lyra
18 50 05 +33 21 46 10 Lyra
18 53 44 +36 58 18 11 Lyra
18 54 30 +36 53 56 12 Lyra
18 55 20 +43 56 46 13 Lyra
18 58 57 +32 41 21 14 Lyra
19 00 01 +32 08 44 15 Lyra
19 01 26 +46 56 05 16 Lyra
19 07 26 +32 30 06 17 Lyra
19 07 18 +36 06 01 18 Lyra
19 11 46 +31 17 00 19 Lyra
19 13 46 +39 08 46 20 Lyra
19 16 22 +38 08 01 21 Lyra
05 59 01 -09 22 56 1 Monoceros
05 59 04 -09 33 30 2 Monoceros
06 01 50 -10 35 53 3 Monoceros
06 14 51 -06 16 28 5 Monoceros
06 17 35 -10 43 31 6 Monoceros
06 19 43 -07 49 23 7 Monoceros
06 23 46 +04 35 34 8 Monoceros
06 27 58 -04 45 44 10 Monoceros
06 28 50 -07 02 04 11 Monoceros
06 28 50 -07 02 04 11 Monoceros
06 28 49 -07 01 58 11 Monoceros
06 32 19 +04 51 21 12 Monoceros
06 32 54 +07 19 59 13 Monoceros
06 34 46 +07 34 21 14 Monoceros
06 40 59 +09 53 44 15 Monoceros
06 46 32 +08 35 14 16 Monoceros
06 47 20 +08 02 14 17 Monoceros
06 47 52 +02 24 44 18 Monoceros
07 02 55 -04 14 21 19 Monoceros
07 10 14 -04 14 14 20 Monoceros
07 11 24 -00 18 07 21 Monoceros
07 11 52 -00 29 34 22 Monoceros
07 15 19 -00 09 41 24 Monoceros
07 37 17 -04 06 40 25 Monoceros
07 41 15 -09 33 04 26 Monoceros
07 59 44 -03 40 47 27 Monoceros
08 01 13 -01 23 33 28 Monoceros
08 08 36 -02 59 02 29 Monoceros
16 14 21 -03 41 41 1 Ophiuchus
16 18 19 -04 41 33 2 Ophiuchus
16 27 48 -08 22 18 3 Ophiuchus
16 24 06 -20 02 15 4 Ophiuchus
16 25 35 -23 26 50 5 Ophiuchus
16 25 35 -23 26 46 5 Ophiuchus
16 27 01 -18 27 24 7 Ophiuchus
16 31 08 -16 36 46 8 Ophiuchus
16 32 08 -21 27 59 9 Ophiuchus
16 30 55 +01 59 02 10 Ophiuchus
16 36 22 -02 19 29 12 Ophiuchus
16 37 10 -10 34 02 13 Ophiuchus
16 41 43 +01 10 51 14 Ophiuchus
16 45 30 +01 01 13 16 Ophiuchus
16 47 10 +02 03 52 19 Ophiuchus
16 49 50 -10 46 59 20 Ophiuchus
16 51 25 +01 12 57 21 Ophiuchus
16 54 36 -06 09 14 23 Ophiuchus
16 56 48 -23 09 00 24 Ophiuchus
16 54 01 +10 09 55 25 Ophiuchus
17 00 10 -24 59 21 26 Ophiuchus
16 57 40 +09 22 30 27 Ophiuchus
17 01 51 -18 53 08 29 Ophiuchus
17 01 04 -04 13 21 30 Ophiuchus
17 10 23 -15 43 30 35 Ophiuchus
17 15 21 -26 36 10 36 Ophiuchus
17 15 21 -26 36 05 36 Ophiuchus
17 12 28 +10 35 07 37 Ophiuchus
